review_title,review_body,review_date,review_rating,review_ID
Terrible purchase,I would definitely recommend this to friends.,48:34.1,1,rev1588
Great product!,"This was a great experience, will buy again!",48:34.1,3,rev5472
Exactly what I needed,The product broke after a few uses. Very upset.,48:34.1,2,rev5415
Perfect for the price,"For the price, it works just as expected.",48:34.1,1,rev8340
Waste of money,"This was a great experience, will buy again!",48:34.1,5,rev3124
Not as described,The product broke after a few uses. Very upset.,48:34.1,3,rev2766
Good quality,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev5656
Terrible purchase,I thought this would be better for the price I paid.,48:34.1,5,rev8403
Very satisfied,This is not what was described. Very disappointing.,48:34.1,1,rev5693
Good quality,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev6368
Disappointed,"This was a great experience, will buy again!",48:34.1,1,rev2353
Not as described,This product is exactly as described and works perfectly.,48:34.1,5,rev8384
Amazing experience,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev3703
Waste of money,This product is exactly as described and works perfectly.,48:34.1,5,rev5574
Disappointed,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev7920
Disappointed,I would definitely recommend this to friends.,48:34.1,1,rev5856
Highly recommend,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev4014
Exactly what I needed,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev2539
Waste of money,I thought this would be better for the price I paid.,48:34.1,5,rev3946
Would recommend to anyone,This is not what was described. Very disappointing.,48:34.1,2,rev4446
Not what I expected,This product is exactly as described and works perfectly.,48:34.1,5,rev6559
Perfect for the price,I regret buying this. Waste of money.,48:34.1,4,rev7863
Perfect for the price,"Extremely poor quality, do not buy.",48:34.1,5,rev5260
Would not buy again,"Extremely poor quality, do not buy.",48:34.1,1,rev5458
Not what I expected,This is not what was described. Very disappointing.,48:34.1,2,rev5989
Exactly what I needed,"For the price, it works just as expected.",48:34.1,2,rev8612
Would not buy again,I would definitely recommend this to friends.,48:34.1,3,rev1235
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,1,rev5013
Good quality,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev5136
Waste of money,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev6177
Disappointed,This product is exactly as described and works perfectly.,48:34.1,5,rev7118
Waste of money,I regret buying this. Waste of money.,48:34.1,2,rev8363
Perfect for the price,I regret buying this. Waste of money.,48:34.1,4,rev1045
Waste of money,"Superb quality, I use it every day!",48:34.1,1,rev2189
Would not buy again,"This was a great experience, will buy again!",48:34.1,2,rev4346
Highly recommend,"Superb quality, I use it every day!",48:34.1,1,rev7362
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,1,rev8863
Highly recommend,I would definitely recommend this to friends.,48:34.1,1,rev9863
Amazing experience,I thought this would be better for the price I paid.,48:34.1,2,rev3981
Not what I expected,"This was a great experience, will buy again!",48:34.1,1,rev3033
Very satisfied,"Extremely poor quality, do not buy.",48:34.1,2,rev9420
Would not buy again,The quality is not as good as I anticipated.,48:34.1,5,rev6635
Exactly what I needed,"Superb quality, I use it every day!",48:34.1,5,rev9891
Not as described,This is not what was described. Very disappointing.,48:34.1,4,rev2301
Amazing experience,The product broke after a few uses. Very upset.,48:34.1,1,rev2926
Terrible purchase,"Extremely poor quality, do not buy.",48:34.1,1,rev1344
Good quality,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev8077
Not as described,I can't believe how great this is! Totally worth it.,48:34.1,5,rev7963
Great product!,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev2969
Good quality,The quality is not as good as I anticipated.,48:34.1,4,rev2669
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,5,rev6634
Would recommend to anyone,I regret buying this. Waste of money.,48:34.1,4,rev4579
Not what I expected,"This was a great experience, will buy again!",48:34.1,5,rev3646
Not as described,This product is exactly as described and works perfectly.,48:34.1,4,rev5520
Exactly what I needed,"This was a great experience, will buy again!",48:34.1,3,rev3595
Good quality,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev5271
Waste of money,Good quality and exactly what I needed.,48:34.1,1,rev8103
Waste of money,I regret buying this. Waste of money.,48:34.1,2,rev3109
Not as described,"For the price, it works just as expected.",48:34.1,1,rev1688
Great product!,I thought this would be better for the price I paid.,48:34.1,2,rev5694
Terrible purchase,"For the price, it works just as expected.",48:34.1,4,rev1704
Great product!,Good quality and exactly what I needed.,48:34.1,2,rev9865
Would not buy again,This is not what was described. Very disappointing.,48:34.1,3,rev2292
Would not buy again,"For the price, it works just as expected.",48:34.1,1,rev3721
Would not buy again,This product is exactly as described and works perfectly.,48:34.1,2,rev1860
Good quality,"This was a great experience, will buy again!",48:34.1,2,rev8928
Not what I expected,"Extremely poor quality, do not buy.",48:34.1,5,rev7696
Best purchase ever,"This was a great experience, will buy again!",48:34.1,3,rev1671
Waste of money,The quality is not as good as I anticipated.,48:34.1,3,rev4485
Not what I expected,This product is exactly as described and works perfectly.,48:34.1,4,rev1598
Good quality,"Extremely poor quality, do not buy.",48:34.1,2,rev5168
Exactly what I needed,The product broke after a few uses. Very upset.,48:34.1,1,rev6273
Best purchase ever,I thought this would be better for the price I paid.,48:34.1,5,rev3374
Would not buy again,This product is exactly as described and works perfectly.,48:34.1,5,rev6629
Highly recommend,I would definitely recommend this to friends.,48:34.1,4,rev1226
Would not buy again,I would definitely recommend this to friends.,48:34.1,5,rev2597
Terrible purchase,The product broke after a few uses. Very upset.,48:34.1,3,rev5796
Amazing experience,I can't believe how great this is! Totally worth it.,48:34.1,1,rev6856
Waste of money,The quality is not as good as I anticipated.,48:34.1,3,rev8564
Not as described,"This was a great experience, will buy again!",48:34.1,4,rev5060
Very satisfied,"This was a great experience, will buy again!",48:34.1,5,rev6242
Amazing experience,I regret buying this. Waste of money.,48:34.1,4,rev8432
Not what I expected,I thought this would be better for the price I paid.,48:34.1,3,rev2135
Not what I expected,The quality is not as good as I anticipated.,48:34.1,2,rev7072
Highly recommend,I thought this would be better for the price I paid.,48:34.1,2,rev5654
Not as described,I regret buying this. Waste of money.,48:34.1,2,rev9898
Waste of money,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev5070
Perfect for the price,I regret buying this. Waste of money.,48:34.1,2,rev7106
Highly recommend,Good quality and exactly what I needed.,48:34.1,2,rev5175
Best purchase ever,Good quality and exactly what I needed.,48:34.1,3,rev4397
Highly recommend,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev2311
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev6871
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,1,rev7483
Exactly what I needed,The product broke after a few uses. Very upset.,48:34.1,5,rev9391
Terrible purchase,I would definitely recommend this to friends.,48:34.1,2,rev4870
Terrible purchase,The quality is not as good as I anticipated.,48:34.1,4,rev8260
Perfect for the price,I would definitely recommend this to friends.,48:34.1,1,rev6259
Not what I expected,The product broke after a few uses. Very upset.,48:34.1,3,rev1821
Terrible purchase,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev2079
Very satisfied,I thought this would be better for the price I paid.,48:34.1,2,rev6127
Good quality,"This was a great experience, will buy again!",48:34.1,3,rev4206
Disappointed,I thought this would be better for the price I paid.,48:34.1,5,rev1299
Would recommend to anyone,I can't believe how great this is! Totally worth it.,48:34.1,4,rev1914
Exactly what I needed,Good quality and exactly what I needed.,48:34.1,4,rev7157
Would not buy again,"Extremely poor quality, do not buy.",48:34.1,5,rev1497
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev2712
Would recommend to anyone,I thought this would be better for the price I paid.,48:34.1,5,rev3853
Exactly what I needed,"Superb quality, I use it every day!",48:34.1,5,rev2650
Not as described,I can't believe how great this is! Totally worth it.,48:34.1,2,rev1433
Exactly what I needed,I can't believe how great this is! Totally worth it.,48:34.1,1,rev8199
Best purchase ever,"This was a great experience, will buy again!",48:34.1,1,rev3999
Good quality,"Superb quality, I use it every day!",48:34.1,3,rev8365
Exactly what I needed,"This was a great experience, will buy again!",48:34.1,2,rev3286
Great product!,I regret buying this. Waste of money.,48:34.1,5,rev5419
Highly recommend,"Superb quality, I use it every day!",48:34.1,1,rev7316
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev1499
Would recommend to anyone,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev5539
Waste of money,"Extremely poor quality, do not buy.",48:34.1,2,rev9741
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,4,rev3327
Very satisfied,"For the price, it works just as expected.",48:34.1,4,rev1235
Best purchase ever,Good quality and exactly what I needed.,48:34.1,5,rev6688
Not what I expected,"Extremely poor quality, do not buy.",48:34.1,1,rev8701
Waste of money,"Extremely poor quality, do not buy.",48:34.1,1,rev5305
Not what I expected,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev9328
Would recommend to anyone,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev8016
Disappointed,I would definitely recommend this to friends.,48:34.1,5,rev6250
Disappointed,Good quality and exactly what I needed.,48:34.1,2,rev3773
Waste of money,I can't believe how great this is! Totally worth it.,48:34.1,5,rev2539
Perfect for the price,I thought this would be better for the price I paid.,48:34.1,3,rev5120
Exactly what I needed,The product broke after a few uses. Very upset.,48:34.1,1,rev7752
Terrible purchase,The quality is not as good as I anticipated.,48:34.1,1,rev8584
Not what I expected,"Extremely poor quality, do not buy.",48:34.1,2,rev7608
Best purchase ever,"Extremely poor quality, do not buy.",48:34.1,2,rev7099
Good quality,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev6494
Disappointed,Good quality and exactly what I needed.,48:34.1,1,rev8954
Not what I expected,I can't believe how great this is! Totally worth it.,48:34.1,4,rev9669
Not as described,"Extremely poor quality, do not buy.",48:34.1,4,rev3124
Would not buy again,"Extremely poor quality, do not buy.",48:34.1,5,rev9407
Good quality,"For the price, it works just as expected.",48:34.1,4,rev5873
Good quality,"For the price, it works just as expected.",48:34.1,2,rev8315
Great product!,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev5078
